Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
19.400826,,Cancel,190975255,,,-3000,,,
19.400902,,Cancel,190972951,,,-2000,,,
19.401053,,Cancel,190960199,,,-2000,,,
19.401053,,Insert,190976679,0,B,2000,151200,G,
19.401166,,Cancel,190973295,,,-2000,,,
19.401166,,Insert,190976723,0,B,2000,117600,G,
19.405788,,Cancel,190976587,,,-940,,,
19.405922,,Insert,190977251,0,B,2000,150600,G,
19.406344,,Cancel,190976679,,,-2000,,,
19.406344,,Insert,190977351,0,B,2000,150200,G,
19.406473,,Insert,190977395,0,B,40,151600,G,
19.406514,,Insert,190977403,0,B,250,151600,G,
19.406543,,Cancel,190977251,,,-2000,,,
19.406691,,Cancel,190977403,,,-250,,,
19.406859,,Insert,190977447,0,A,8000,151700,G,
19.406867,,Cancel,190977395,,,-40,,,
19.406956,,Insert,190977463,0,B,2000,150600,G,
19.407022,,Insert,190977475,0,A,940,151700,G,
19.411055,,Insert,190977731,0,A,1000,151800,G,
19.411249,,Insert,190977735,0,B,20000,149000,G,
19.41366,,Cancel,190976367,,,-650,,,
19.41369,,Cancel,190976223,,,-8000,,,
19.41399,,Insert,190977819,0,A,650,151700,G,
19.414137,,Cancel,190976723,,,-2000,,,
19.414137,,Insert,190977843,0,B,2000,117500,G,
19.414155,,Cancel,190977819,,,-650,,,
19.414214,,Insert,190977855,0,B,650,151500,G,
19.414248,,Insert,190977863,0,B,8000,151500,G,
19.417354,,Cancel,190977843,,,-2000,,,
19.417354,,Insert,190977951,0,B,2000,117600,G,
19.422586,,Cancel,190976607,,,-3000,,,
19.4228,,Cancel,190977447,,,-8000,,,
19.42306,,Cancel,190977475,,,-940,,,
19.423067,,Insert,190978067,0,B,940,151600,G,
19.4231,,Insert,190978079,0,B,3000,151400,G,
19.423201,,Cancel,190977463,,,-2000,,,
19.423507,,Cancel,190978067,,,-940,,,
19.423633,,Insert,190978223,0,B,2000,150600,G,
19.428281,,Cancel,190977951,,,-2000,,,
19.428281,,Insert,190978511,0,B,2000,117500,G,
19.428741,,Insert,190978519,0,B,940,151600,G,
19.428962,,Cancel,190978223,,,-2000,,,
19.429223,,Cancel,190978511,,,-2000,,,
19.429223,,Insert,190978571,0,B,2000,117600,G,
19.432586,,Cancel,190978519,,,-940,,,
19.432773,,Insert,190978635,0,B,2000,150600,G,
19.433259,,Cancel,190977863,,,-8000,,,
19.433266,,Insert,190978683,0,A,2000,151700,G,
19.433306,,Cancel,190977855,,,-650,,,
19.433308,,Insert,190978691,0,A,650,151700,G,
19.433324,,Insert,190978699,0,A,2000,151800,G,
19.433339,,Insert,190978711,0,A,940,151700,G,
19.43336,,Insert,190978723,0,A,8000,151700,G,
19.433526,,Insert,190978743,0,B,1000,151200,G,
19.433555,,Cancel,190976251,,,-1000,,,
19.43367,,Cancel,190978571,,,-2000,,,
19.43367,,Insert,190978763,0,B,2000,117500,G,
19.433803,,Insert,190978795,0,A,1000,151700,G,
19.433817,,Cancel,190978743,,,-1000,,,
19.433982,,Cancel,190977735,,,-20000,,,
19.434395,,Cancel,190976459,,,-940,,,
19.434448,,Cancel,190976583,,,-2000,,,
19.434448,,Insert,190978879,0,A,2000,186200,G,
19.434509,,Insert,190978899,0,A,940,152300,G,
19.434549,,Cancel,190978879,,,-2000,,,
19.434549,,Insert,190978915,0,A,2000,186300,G,
19.434998,,Cancel,190978899,,,-940,,,
19.43512,,Cancel,190978915,,,-2000,,,
19.43512,,Insert,190978943,0,A,2000,186200,G,
19.436429,,Insert,190978967,0,A,940,152300,G,
19.436546,,Cancel,190978943,,,-2000,,,
19.436546,,Insert,190978971,0,A,2000,186300,G,
19.437212,,Insert,190978987,0,A,1000,151700,G,
19.442424,,Cancel,190978079,,,-3000,,,
19.44303,,Cancel,190978967,,,-940,,,
19.443225,,Cancel,190978971,,,-2000,,,
19.443225,,Insert,190979095,0,A,2000,186200,G,
19.444142,,Cancel,190978987,,,-1000,,,
19.44415,,Insert,190979127,0,A,1000,151600,G,
19.444175,,Cancel,190976423,,,-2000,,,
19.444175,,Cancel,190977731,,,-1000,,,
19.444176,,Cancel,190976443,,,-2000,,,
19.444184,,Insert,190979131,0,A,3000,151800,G,
19.444711,,Cancel,190975563,,,-940,,,
19.444889,,Insert,190979159,0,A,1000,151700,G,
19.444923,,Insert,190979175,0,B,2000,150500,G,
19.444934,,Insert,190979179,0,A,8000,151600,G,
19.445018,,Insert,190979191,0,A,940,151600,G,
19.458046,,Insert,190979551,0,A,1000,153100,G,
19.466793,Hannystars 17,Cancel,139,,,-10,,,
19.467115,Hannystars 17,Insert,141,1,A,10,151900,G,
19.467398,Hannystars 17,Cancel,140,,,-10,,,
19.467456,Hannystars 17,Insert,142,1,B,10,151500,G,
19.469091,,Insert,190979731,0,A,1000,151700,G,
19.475258,,Insert,5079573,1,A,43,149600,G,
19.475258,Hannystars 17,Trade,142,1,B,10,151500,,-152
19.496274,Hannystars 17,Hedge,143,0,A,10,151500,,
19.518043,,Insert,190980399,0,B,1000,149900,G,
19.518069,,Cancel,190960055,,,-1000,,,
19.521198,,Cancel,190979191,,,-940,,,
19.521204,,Insert,190980431,0,B,940,151500,G,
19.52122,,Cancel,190966395,,,-1000,,,
19.521227,,Insert,190980439,0,A,1000,195900,G,
19.521234,,Insert,190980443,0,A,1000,151700,G,
19.521243,,Insert,190980455,0,B,3000,151300,G,
19.521302,,Cancel,190979175,,,-2000,,,
19.52134,,Insert,190980475,0,B,8000,151500,G,
19.521373,,Cancel,190979131,,,-3000,,,
19.521373,,Cancel,190978691,,,-650,,,
19.521379,,Insert,190980487,0,B,650,151500,G,
19.521388,,Insert,3857373,0,B,930,151600,F,
19.52142,,Cancel,190978795,,,-1000,,,
19.521427,,Cancel,190979179,,,-8000,,,
19.521465,,Cancel,190979127,,,-70,,,
19.521478,,Insert,190980583,0,B,1000,151500,G,
19.521519,,Insert,190980607,0,B,1000,151500,G,
19.521526,,Insert,190980627,0,A,2000,152600,G,
19.521612,,Cancel,190978711,,,-940,,,
19.521616,,Insert,190980687,0,B,940,151500,G,
19.521664,,Cancel,190978683,,,-2000,,,
19.521699,,Cancel,190979551,,,-1000,,,
19.521824,,Cancel,190980399,,,-1000,,,
19.521846,,Insert,190980819,0,A,940,152300,G,
19.521992,,Cancel,190980687,,,-940,,,
19.521992,,Insert,190980887,0,B,940,151600,G,
19.522008,,Cancel,190979095,,,-2000,,,
19.522008,,Insert,190980899,0,A,2000,186300,G,
19.522122,,Cancel,190978723,,,-8000,,,
19.522167,,Cancel,190979159,,,-1000,,,
19.522169,,Cancel,190979731,,,-1000,,,
19.522169,,Cancel,190980443,,,-1000,,,
19.522211,,Cancel,190978635,,,-2000,,,
19.522327,,Insert,190981079,0,B,1000,151600,G,
19.522338,,Cancel,190978763,,,-2000,,,
19.522338,,Insert,190981091,0,B,2000,117600,G,
19.522422,,Cancel,190981091,,,-2000,,,
19.522422,,Insert,190981131,0,B,2000,117500,G,
19.522467,,Cancel,190981131,,,-2000,,,
19.522467,,Insert,190981163,0,B,2000,117600,G,
19.522697,,Cancel,190981079,,,-1000,,,
19.52272,,Cancel,190971515,,,-1000,,,
19.522851,,Insert,190981359,0,A,2000,152700,G,
19.523013,,Cancel,190978699,,,-2000,,,
19.524094,,Insert,190981851,0,A,940,152400,G,
19.524125,,Cancel,190960051,,,-660,,,
19.524135,,Insert,190981867,0,B,650,151600,G,
19.524139,,Insert,190981871,0,B,1000,151600,G,
19.524217,,Cancel,190980899,,,-2000,,,
19.524217,,Insert,190981915,0,A,2000,186400,G,
19.524562,,Cancel,190960619,,,-940,,,
19.532882,,Insert,190982487,0,B,40000,149000,G,
19.5343,,Insert,190982539,0,A,1000,151900,G,
19.554184,,Cancel,190745255,,,-4000,,,
19.554211,,Insert,190982927,0,B,1000,121900,G,
19.554521,,Cancel,190960379,,,-2000,,,
19.554529,,Cancel,190960167,,,-8000,,,
19.554536,,Insert,190983015,0,B,8000,151600,G,
19.554551,,Cancel,190957783,,,-940,,,
19.554557,,Insert,190983027,0,B,940,151700,G,
19.554565,,Insert,190983039,0,A,1000,151900,G,
19.554589,,Insert,190983051,0,B,3000,151400,G,
19.554592,,Cancel,190980455,,,-3000,,,
19.554597,,Insert,190983055,0,B,2000,151200,G,
19.554611,,Cancel,190977351,,,-2000,,,
19.554625,,Insert,190983071,0,B,3000,151500,G,
19.554625,,Cancel,190983051,,,-3000,,,
19.55468,,Cancel,190957851,,,-2000,,,
19.55468,,Cancel,190957199,,,-2000,,,
19.554732,,Cancel,190957815,,,-1000,,,
19.554752,,Cancel,190983027,,,-940,,,
19.554807,,Insert,190983103,0,B,2000,150700,G,
19.554809,,Insert,190983107,0,A,2000,152800,G,
19.554902,,Cancel,190981163,,,-2000,,,
19.554902,,Insert,190983139,0,B,2000,117700,G,
19.554968,,Insert,190983159,0,A,940,151800,G,
19.555,,Insert,190983179,0,A,3000,151900,G,
19.555072,,Cancel,190983107,,,-2000,,,
19.555646,,Cancel,190963355,,,-1000,,,
19.555807,,Insert,190983335,0,B,1000,151100,G,
19.556435,,Cancel,190983159,,,-940,,,
19.556653,,Insert,190983399,0,A,1000,153100,G,
19.556852,,Insert,190983411,0,A,940,151800,G,
19.556855,,Insert,190983415,0,A,2000,152800,G,
19.562552,,Cancel,190983415,,,-2000,,,
19.562744,,Cancel,190983411,,,-940,,,
19.562751,,Insert,190983627,0,B,940,151700,G,
19.567511,,Cancel,190983103,,,-2000,,,
19.567513,,Insert,190983691,0,A,2000,152800,G,
19.572149,,Cancel,190983627,,,-940,,,
19.572173,,Cancel,190972811,,,-1000,,,
19.572256,,Insert,190983755,0,B,2000,150700,G,
19.572282,,Insert,190983759,0,A,1000,181600,G,
19.576798,,Insert,190983779,0,B,940,151700,G,
19.576827,,Insert,190983783,0,A,1000,151900,G,
19.583019,,Cancel,190983755,,,-2000,,,
19.589762,,Cancel,190981871,,,-1000,,,
19.5924,,Cancel,190961871,,,-1000,,,
19.592774,,Cancel,190966695,,,-1000,,,
19.592774,,Insert,190984463,0,B,1000,151400,G,
19.593514,,Insert,190984751,0,B,650,151700,G,
19.593547,,Insert,190984755,0,B,8000,151700,G,
19.593563,,Insert,190984775,0,B,2000,151400,G,
19.593568,,Cancel,190955571,,,-650,,,
19.593635,,Insert,190984799,0,B,1000,151700,G,
19.593666,,Insert,190984815,0,A,940,152500,G,
19.593762,,Cancel,190957879,,,-940,,,
19.593766,,Cancel,190981915,,,-2000,,,
19.593766,,Insert,190984867,0,A,2000,186500,G,
19.59589,,Cancel,190984775,,,-2000,,,
19.596278,,Cancel,190970955,,,-1000,,,
19.596725,,Insert,190985139,0,B,2000,151400,G,
19.596879,,Cancel,190957719,,,-2000,,,
19.596879,,Insert,190985151,0,B,2000,151300,G,
19.596895,,Cancel,190983179,,,-3000,,,
19.597576,,Insert,190985391,0,A,1000,156900,G,
19.600654,,Cancel,190985139,,,-2000,,,
19.605088,,Insert,190985739,0,B,2000,151400,G,
19.605135,,Cancel,190983039,,,-1000,,,
19.605138,,Cancel,190982539,,,-1000,,,
19.605138,,Cancel,190983783,,,-1000,,,
19.605153,,Cancel,190952455,,,-2000,,,
19.605172,,Insert,190985771,0,A,1000,152000,G,
19.605193,,Cancel,190952039,,,-940,,,
19.605197,,Insert,190985783,0,B,940,151800,G,
19.605231,,Insert,190985795,0,B,3000,151600,G,
19.605231,,Cancel,190983071,,,-3000,,,
19.605255,,Cancel,190952055,,,-2000,,,
19.605607,,Cancel,190983139,,,-2000,,,
19.605607,,Insert,190985911,0,B,2000,117800,G,
19.606458,,Cancel,190985783,,,-940,,,
19.606462,,Insert,190986059,0,A,940,151900,G,
19.606484,,Cancel,190974915,,,-1000,,,
19.606491,,Insert,190986067,0,B,2000,150800,G,
19.607109,,Cancel,190985911,,,-2000,,,
19.607109,,Insert,190986127,0,B,2000,117700,G,
19.607246,,Cancel,190985739,,,-2000,,,
19.608674,,Insert,190986247,0,B,2000,151400,G,
19.610292,,Cancel,190986127,,,-2000,,,
19.610292,,Insert,190986391,0,B,2000,117800,G,
19.616872,,Cancel,190984751,,,-650,,,
19.616894,,Cancel,190984755,,,-8000,,,
19.616898,,Insert,190986567,0,B,1000,107300,G,
19.616917,,Cancel,190983015,,,-8000,,,
19.616919,,Insert,190986571,0,A,660,151900,G,
19.616983,,Cancel,190985151,,,-2000,,,
19.616983,,Insert,190986611,0,B,2000,150300,G,
19.616986,,Cancel,190985795,,,-3000,,,
19.616986,,Cancel,190986247,,,-2000,,,
19.616989,,Insert,190986619,0,A,3000,151900,G,
19.616989,,Insert,190986627,0,A,3000,151900,G,
19.616991,,Cancel,190985771,,,-1000,,,
19.617003,,Cancel,190986627,,,-3000,,,
19.617003,,Cancel,190986619,,,-3000,,,
19.617195,,Insert,190986699,0,A,310,151900,G,
19.61723,,Insert,190986719,0,A,260,151900,G,
19.617245,,Insert,190986723,0,A,1000,152200,G,
19.617245,,Cancel,190984799,,,-1000,,,
19.617247,,Insert,190986727,0,A,1000,151800,G,
19.617253,,Insert,190986735,0,A,1000,151900,G,
19.617278,,Insert,190986751,0,A,3000,152000,G,
19.617294,,Insert,190986767,0,A,1000,151900,G,
19.617335,,Cancel,190983691,,,-2000,,,
19.617352,,Cancel,190984867,,,-2000,,,
19.617352,,Insert,190986787,0,A,2000,186400,G,
19.617358,,Insert,190986795,0,A,8000,151800,G,
19.61737,,Cancel,190986391,,,-2000,,,
19.61737,,Insert,190986799,0,B,2000,117700,G,
19.617541,,Cancel,190986723,,,-1000,,,
19.618289,,Cancel,190986727,,,-1000,,,
19.621258,,Cancel,190986719,,,-260,,,
19.623866,,Cancel,190986795,,,-8000,,,
19.623906,,Cancel,190986735,,,-1000,,,
19.624065,,Cancel,190986699,,,-310,,,
19.624076,,Insert,190987111,0,A,2000,152800,G,
19.624093,,Insert,190987115,0,A,1000,152000,G,
19.624113,,Cancel,190986571,,,-660,,,
19.624215,,Insert,190987139,0,B,660,151700,G,
19.624253,,Insert,190987151,0,B,1000,151700,G,
19.624311,,Insert,190987167,0,B,2000,151600,G,
19.624321,,Cancel,190986767,,,-1000,,,
19.624329,,Cancel,190986787,,,-2000,,,
19.624329,,Insert,190987171,0,A,2000,186500,G,
19.624412,,Insert,190987179,0,B,1000,151400,G,
19.624428,,Insert,190987183,0,B,2000,151400,G,
19.624522,,Cancel,190952599,,,-940,,,
19.624525,,Cancel,190987183,,,-2000,,,
19.624682,,Cancel,190986799,,,-2000,,,
19.624682,,Insert,190987211,0,B,2000,117800,G,
19.624706,,Cancel,190987179,,,-1000,,,
19.625273,,Insert,190987307,0,B,2000,151400,G,
19.626308,,Cancel,190987211,,,-2000,,,
19.626308,,Insert,190987379,0,B,2000,117700,G,
19.634877,,Insert,3857413,0,B,380,151900,F,
19.634903,,Insert,190987475,0,A,2000,152000,G,
19.635178,,Insert,190987491,0,B,940,151100,G,
19.635281,,Cancel,190987491,,,-940,,,
19.636941,,Insert,190987567,0,A,1000,151900,G,
19.636969,,Insert,190987571,0,A,1000,151900,G,
19.638851,,Insert,190987591,0,B,8000,151600,G,
19.642641,,Cancel,190987307,,,-2000,,,
19.642667,,Cancel,190980439,,,-1000,,,
19.642741,,Cancel,190987567,,,-1000,,,
19.642764,,Insert,190987671,0,B,940,151100,G,
19.642767,,Insert,190987675,0,A,1000,196300,G,
19.64306,,Cancel,190987167,,,-2000,,,
19.645867,,Insert,190987743,0,B,8000,151700,G,
19.645899,,Insert,190987747,0,A,2000,152000,G,
19.654298,,Cancel,190987747,,,-2000,,,
19.654298,,Cancel,190987115,,,-1000,,,
19.654315,,Cancel,190987139,,,-660,,,
19.654315,,Insert,190987871,0,A,660,151900,G,
19.654344,,Cancel,190987743,,,-8000,,,
19.654653,,Insert,190987895,0,A,940,151800,G,
19.654784,,Cancel,190987111,,,-2000,,,
19.65479,,Cancel,190987171,,,-2000,,,
19.65479,,Insert,190987911,0,A,2000,186400,G,
19.654916,,Cancel,190987151,,,-1000,,,
19.658752,,Cancel,190987895,,,-940,,,
19.658779,,Insert,190988035,0,A,2000,151900,G,
19.659718,,Insert,190988067,0,A,2000,152800,G,
19.66195,,Cancel,190980607,,,-1000,,,
19.679905,,Insert,190988239,0,A,1000,151900,G,
19.679928,,Cancel,190982927,,,-1000,,,
19.692411,,Cancel,7042066,,,-10000,,,
19.692411,,Cancel,7042067,,,-9978,,,
19.692411,,Insert,7042068,1,A,10000,152400,G,
19.692411,,Insert,7042069,1,B,10000,151200,G,
19.707982,,Cancel,190957735,,,-8000,,,
19.707996,,Cancel,190987871,,,-660,,,
19.707998,,Insert,190988927,0,B,660,151700,G,
19.708001,,Insert,190988931,0,B,8000,151700,G,
19.708012,,Insert,190988939,0,B,1000,122000,G,
19.708025,,Cancel,190950027,,,-8000,,,
19.708037,,Insert,190988955,0,B,1000,150200,G,
19.708054,,Cancel,190987475,,,-2000,,,
19.708065,,Cancel,190986751,,,-3000,,,
19.708067,,Cancel,190951683,,,-2000,,,
19.708069,,Cancel,190988035,,,-2000,,,
19.708072,,Insert,190988979,0,B,3000,151700,G,
19.708077,,Cancel,190988239,,,-1000,,,
19.708089,,Cancel,190988979,,,-3000,,,
19.708118,,Insert,190989015,0,B,8000,151700,G,
19.708118,,Insert,190989019,0,B,8000,151700,G,
19.708149,,Cancel,190950011,,,-650,,,
19.708154,,Cancel,190986059,,,-940,,,
19.70816,,Cancel,190987671,,,-940,,,
19.70816,,Insert,190989071,0,B,940,151700,G,
19.708173,,Insert,190989087,0,B,2000,151400,G,
19.708217,,Insert,190989123,0,B,1000,151700,G,
19.708233,,Insert,190989131,0,B,8000,151700,G,
19.708233,,Cancel,190969487,,,-8000,,,
19.708264,,Insert,190989143,0,B,1000,151700,G,
19.708395,,Insert,190989203,0,B,2000,151800,G,
19.708402,,Cancel,190987571,,,-1000,,,
19.708407,,Cancel,190989071,,,-940,,,
19.708407,,Insert,190989211,0,B,940,151800,G,
19.708407,,Cancel,190989131,,,-8000,,,
19.708407,,Insert,190989215,0,B,8000,151800,G,
19.708418,,Cancel,190989019,,,-8000,,,
19.708418,,Cancel,190989015,,,-8000,,,
19.708425,,Insert,190989219,0,B,660,151800,G,
19.708427,,Insert,190989223,0,B,3000,151700,G,
19.708434,,Cancel,190951667,,,-1000,,,
19.708465,,Cancel,190956763,,,-1620,,,
19.70848,,Cancel,190987911,,,-2000,,,
19.70848,,Insert,190989263,0,A,2000,186500,G,
19.7085,,Cancel,190987379,,,-2000,,,
19.7085,,Insert,190989279,0,B,2000,117800,G,
19.708643,,Cancel,190986067,,,-2000,,,
19.708807,,Insert,190989523,0,A,2000,152900,G,
19.7089,,Insert,190989623,0,A,940,152600,G,
19.70891,,Cancel,190989263,,,-2000,,,
19.70891,,Insert,190989647,0,A,2000,186600,G,
19.708978,,Insert,190989743,0,A,2000,152100,G,
19.709022,,Cancel,190989219,,,-660,,,
19.709022,,Insert,190989779,0,A,660,152000,G,
19.709056,,Cancel,190989743,,,-2000,,,
19.709205,,Cancel,190944267,,,-940,,,
19.709235,,Cancel,190989215,,,-8000,,,
19.709307,,Insert,190989967,0,B,940,151200,G,
19.709374,,Insert,190989991,0,A,1000,152000,G,
19.709377,,Cancel,190989279,,,-2000,,,
19.709377,,Insert,190989995,0,B,2000,117900,G,
19.709389,,Insert,190990003,0,B,1000,151600,G,
19.709535,,Cancel,190989995,,,-2000,,,
19.709535,,Insert,190990079,0,B,2000,117800,G,
19.709563,,Cancel,190989967,,,-940,,,
19.709659,,Cancel,190990079,,,-2000,,,
19.709659,,Insert,190990131,0,B,2000,117900,G,
19.709669,,Insert,190990135,0,B,940,151200,G,
19.709712,,Cancel,190989647,,,-2000,,,
19.709712,,Insert,190990147,0,A,2000,186500,G,
19.709727,,Cancel,190990131,,,-2000,,,
19.709727,,Insert,190990151,0,B,2000,117800,G,
19.709887,,Cancel,190986611,,,-2000,,,
19.709887,,Insert,190990219,0,B,2000,151400,G,
19.709985,,Insert,190990235,0,B,8000,151800,G,
19.70999,,Cancel,190990003,,,-1000,,,
19.710033,,Insert,190990255,0,B,1000,151500,G,
19.710184,,Cancel,190990147,,,-2000,,,
19.710184,,Insert,190990283,0,A,2000,186600,G,
19.710369,,Cancel,190990255,,,-1000,,,
19.710395,,Cancel,190990283,,,-2000,,,
19.710395,,Insert,190990307,0,A,2000,186500,G,
19.710717,,Cancel,190989223,,,-3000,,,
19.710722,,Insert,190990351,0,A,8000,152400,G,
19.710749,,Cancel,190953247,,,-2000,,,
19.710815,,Cancel,190990307,,,-2000,,,
19.710815,,Insert,190990367,0,A,2000,186600,G,
19.710865,,Insert,190990379,0,A,940,151900,G,
19.710888,,Cancel,190990351,,,-8000,,,
19.710897,,Insert,190990391,0,A,3000,152100,G,
19.711035,,Cancel,190990367,,,-2000,,,
19.711035,,Insert,190990411,0,A,2000,186500,G,
19.711047,,Cancel,190989523,,,-2000,,,
19.711069,,Cancel,190989211,,,-940,,,
19.711075,,Cancel,190990235,,,-8000,,,
19.711129,,Cancel,190989203,,,-2000,,,
19.711152,,Insert,190990439,0,A,2000,151900,G,
19.711259,,Cancel,190990439,,,-2000,,,
19.711263,,Insert,190990467,0,B,2000,150800,G,
19.711367,,Insert,190990483,0,A,2000,151900,G,
19.712098,,Cancel,190989123,,,-1000,,,
19.712468,,Cancel,190989087,,,-2000,,,
19.713842,,Insert,190990631,0,A,660,151900,G,
19.713919,,Insert,190990647,0,B,940,151100,G,
19.713963,,Cancel,190988927,,,-660,,,
19.714013,,Cancel,190990151,,,-2000,,,
19.714013,,Insert,190990651,0,B,2000,117700,G,
19.714024,,Insert,190990655,0,A,1000,151900,G,
19.715676,,Cancel,190989623,,,-940,,,
19.715803,,Cancel,190990411,,,-2000,,,
19.715803,,Insert,190990775,0,A,2000,186400,G,
19.716598,,Cancel,190990631,,,-660,,,
19.716648,,Insert,190990823,0,B,660,151700,G,
19.71695,,Cancel,190990775,,,-2000,,,
19.71695,,Insert,190990843,0,A,2000,186500,G,
19.717192,,Cancel,190990647,,,-940,,,
19.7172,,Cancel,190990655,,,-1000,,,
19.717327,,Cancel,190990651,,,-2000,,,
19.717327,,Insert,190990895,0,B,2000,117800,G,
19.720423,,Insert,190991187,0,A,1000,151900,G,
19.72068,,Insert,190991223,0,B,940,151100,G,
19.720811,,Cancel,190990895,,,-2000,,,
19.720811,,Insert,190991239,0,B,2000,117700,G,
19.72107,,Cancel,190990823,,,-660,,,
19.721082,,Cancel,190990843,,,-2000,,,
19.721082,,Insert,190991291,0,A,2000,186400,G,
19.721098,,Insert,190991295,0,A,940,151800,G,
19.7221,,Cancel,190983779,,,-940,,,
19.722101,,Cancel,190988067,,,-2000,,,
19.722128,,Cancel,190989143,,,-1000,,,
19.722316,,Cancel,190990219,,,-2000,,,
19.722316,,Insert,190991383,0,B,2000,151300,G,
19.722403,,Cancel,190988931,,,-8000,,,
19.722517,,Insert,190991439,0,B,2000,150700,G,
19.724731,,Insert,190991535,0,B,940,151700,G,
19.724764,,Insert,190991543,0,B,3000,151500,G,
19.724857,,Insert,190991551,0,A,3000,152000,G,
19.724872,,Insert,190991555,0,B,660,151700,G,
19.724872,,Cancel,190991295,,,-940,,,
19.724874,,Cancel,190991439,,,-2000,,,
19.724911,,Insert,190991559,0,B,8000,151700,G,
19.724996,,Insert,190991563,0,A,2000,152800,G,
19.727293,,Insert,5079574,1,A,10,151900,G,
19.727517,,Cancel,190991291,,,-2000,,,
19.727517,,Insert,190991591,0,A,2000,186500,G,
19.729237,,Cancel,190991555,,,-660,,,
19.729239,,Insert,190991647,0,A,660,151900,G,
19.729259,,Insert,190991651,0,A,8000,151900,G,
19.729333,,Cancel,190991551,,,-3000,,,
19.729355,,Insert,190991655,0,A,940,151800,G,
19.729391,,Insert,190991659,0,A,3000,152000,G,
19.729391,,Cancel,190990391,,,-3000,,,
19.729445,,Cancel,190991559,,,-8000,,,
19.7295,,Cancel,190991535,,,-940,,,
19.729584,,Cancel,190991563,,,-2000,,,
19.729585,,Insert,190991663,0,B,2000,150700,G,
19.729987,,Cancel,190991591,,,-2000,,,
19.729987,,Insert,190991687,0,A,2000,186400,G,
19.732328,,Insert,190991759,0,B,940,151700,G,
19.732356,,Cancel,190991663,,,-2000,,,
19.734673,,Insert,190991815,0,B,8000,151700,G,
19.737448,,Cancel,190991655,,,-940,,,
19.737621,,Cancel,190991647,,,-660,,,
19.737634,,Insert,190991839,0,A,2000,152800,G,
19.73791,,Cancel,190991687,,,-2000,,,
19.73791,,Insert,190991855,0,A,2000,186500,G,
19.738209,,Cancel,190991223,,,-940,,,
19.738368,,Cancel,190991239,,,-2000,,,
19.738368,,Insert,190991879,0,B,2000,117800,G,
19.739395,,Cancel,190969611,,,-1000,,,
19.74023,,Insert,190991971,0,B,2000,151400,G,
19.740318,,Insert,190991975,0,B,1000,151100,G,
19.74049,,Cancel,190991971,,,-2000,,,
19.740684,,Insert,190991987,0,B,940,151100,G,
19.740691,,Insert,190991991,0,B,1000,151700,G,
19.740881,,Cancel,190991879,,,-2000,,,
19.740881,,Insert,190991999,0,B,2000,117700,G,
19.741968,,Insert,190992019,0,B,660,151700,G,
19.746306,,Insert,190992063,0,B,2000,151400,G,
19.751431,,Insert,190992103,0,A,3000,152000,G,
19.751481,,Cancel,190991987,,,-940,,,
19.751496,,Cancel,190990483,,,-2000,,,
19.751628,,Cancel,190991999,,,-2000,,,
19.751628,,Insert,190992135,0,B,2000,117800,G,
19.776112,,Insert,190992711,0,B,940,151100,G,
19.776309,,Cancel,190992135,,,-2000,,,
19.776309,,Insert,190992723,0,B,2000,117700,G,
19.779523,,Cancel,190992711,,,-940,,,
19.779717,,Cancel,190992723,,,-2000,,,
19.779717,,Insert,190992759,0,B,2000,117800,G,
19.799878,,Cancel,190990379,,,-940,,,
19.799883,,Insert,190993179,0,B,940,151800,G,
19.799887,,Cancel,190991187,,,-1000,,,
19.799921,,Insert,190993183,0,B,3000,151600,G,
19.799921,,Cancel,190991543,,,-3000,,,
19.80019,,Cancel,190990467,,,-2000,,,
19.804441,,Cancel,190989779,,,-660,,,
19.804444,,Insert,190993303,0,B,660,151800,G,
19.80445,,Cancel,190991651,,,-8000,,,
19.804566,,Insert,190993327,0,A,2000,152900,G,
19.804595,,Insert,190993331,0,A,8000,152000,G,
19.804597,,Cancel,190989991,,,-1000,,,
19.804681,,Insert,190993343,0,A,1000,152000,G,
19.804771,,Cancel,190991659,,,-3000,,,
19.804792,,Insert,190993351,0,B,1000,151800,G,
19.804822,,Insert,190993363,0,B,1000,151800,G,
19.80487,,Insert,190993375,0,B,8000,151800,G,
19.805087,,Cancel,190993303,,,-660,,,
19.805099,,Insert,190993439,0,B,1000,151500,G,
19.805112,,Cancel,190993363,,,-1000,,,
19.805394,,Cancel,190993439,,,-1000,,,
19.805552,,Insert,190993503,0,A,940,151900,G,
19.805587,,Insert,190993511,0,A,3000,152100,G,
19.805839,,Cancel,190993327,,,-2000,,,
19.805872,,Cancel,190993179,,,-940,,,
19.805893,,Cancel,190993351,,,-1000,,,
19.806063,,Cancel,190993375,,,-8000,,,
19.806095,,Insert,190993559,0,A,8000,151900,G,
19.806128,,Insert,190993567,0,B,2000,150800,G,
19.810882,,Cancel,190991991,,,-1000,,,
19.812793,,Insert,190993807,0,B,940,151800,G,
19.812842,,Cancel,190993559,,,-8000,,,
19.812889,,Cancel,190993503,,,-940,,,
19.813024,,Cancel,190993567,,,-2000,,,
19.813026,,Insert,190993831,0,A,2000,152900,G,
19.813341,,Insert,190993859,0,A,940,151900,G,
19.813586,,Cancel,190993831,,,-2000,,,
19.814351,,Cancel,190993807,,,-940,,,
19.814386,,Insert,190993887,0,A,8000,151900,G,
